% PCA transformed data
@RELATION pca_transformed

@ATTRIBUTE PC1 NUMERIC
@ATTRIBUTE PC2 NUMERIC
@ATTRIBUTE PC3 NUMERIC
@ATTRIBUTE PC4 NUMERIC
@ATTRIBUTE PC5 NUMERIC
@ATTRIBUTE PC6 NUMERIC
@ATTRIBUTE PC7 NUMERIC
@ATTRIBUTE PC8 NUMERIC
@ATTRIBUTE class1 {Non-VPN, VPN}

@DATA
-0.968289995483092,0.38730458127187695,-0.5171488903037641,0.6017309993687197,0.21921864325675,-0.05581648021742846,-0.5704966691596084,0.2740262980309841,Non-VPN
-0.9732621683211733,0.39825087091066674,-0.5350827005381038,0.840652270391865,0.38232146833225217,-0.04692699494479036,-0.7928830085194617,0.23450351663283603,Non-VPN
-0.9699295142912655,0.3909138788611057,-0.523061845687173,0.6805071754560991,0.27299586081341914,-0.052886828235550416,-0.643820770189913,0.2609949209574678,Non-VPN
-0.9684527401460983,0.38766284609166224,-0.5177358002584187,0.6095502785858734,0.22455651535390875,-0.05552576730000945,-0.5777747636214663,0.2727328058172616,Non-VPN
0.05605896568344312,-1.0122389529178848,-0.7791523116219992,-0.3636499419470504,0.240327904357315,0.05733682728042646,0.08923214086284902,-0.9582238832789367,Non-VPN
-0.9787076531128118,0.4102399238295387,-0.5547269706119262,1.1023516837564824,0.5609766446511493,-0.03718140467781683,-1.0364726352681157,0.1912132554166192,Non-VPN
-0.9691495432439338,0.3891968022884803,-0.5202487816577942,0.6430299714713349,0.24741166845972062,-0.05428080767421209,-0.6089373128637648,0.26719449244342275,Non-VPN
-0.9715446172219596,0.39446955461874317,-0.5288873000243802,0.7581160462827438,0.3259766357952571,-0.04999914056185982,-0.7160586143566305,0.24815673044178788,Non-VPN
-0.9682899954830706,0.38730458127186734,-0.5171488903037594,0.6017309993687103,0.21921864325677087,-0.055816480217422984,-0.570496669159614,0.2740262980309758,Non-VPN
-0.9695282287744739,0.39003046008894593,-0.521614541576003,0.661225433368704,0.25983297126049415,-0.0536040652120749,-0.6258734833632646,0.2641845515526242,Non-VPN
-0.1064181779788347,-0.917379478705516,-0.7344981196003514,-0.3373360089637468,0.2017247675357709,0.04978061216024346,0.08675624387217239,-0.8596714671179523,Non-VPN
-0.969336182082294,0.38960767764388543,-0.520921905436654,0.6519977367544318,0.25353359430225836,-0.0539472813225594,-0.6172844252672388,0.26571102058764845,Non-VPN
-1.0168445739802234,0.45701276200948093,0.6858673419915065,-0.3918875426746543,0.2222109784117352,-0.11952119124659584,0.1225105840319465,-0.21157638066479437,Non-VPN
-1.0256833825264733,0.45802005239533017,0.6901862836283974,-0.4004076698870477,0.23205042105715493,-0.12265423158446433,0.1237223535127933,-0.21553041103127002,Non-VPN
0.15561948487683955,0.10867272952728482,3.099349106079049,-0.3401615178952917,0.593568849613596,-0.12047835122972463,-0.056260118645732236,0.46892119882495,Non-VPN
0.08545361216842089,0.17547810720311371,2.645369991419074,-0.24811425066400697,0.3932709087120267,-0.09011205859960514,-0.028912802725682203,0.39126571492534745,Non-VPN
-0.2562186402375118,0.11016900988285289,2.5440479073932494,-0.3691891587215126,0.5436081221030752,-0.10823413938103006,-0.01717946337452923,0.23747130327257093,Non-VPN
-0.3054730936684922,0.21665089747797533,2.267699081112745,-0.37600586597829394,0.49763379862059026,-0.1235604415200499,0.0007872460745631042,0.24274875148989133,Non-VPN
-1.0672905049446832,0.36702579033541466,0.8806076712646786,-0.317828468376097,0.22392028898470503,-0.08978088841765805,0.06483319939663144,-0.01817188105673671,Non-VPN
-1.2103421042416973,0.8853273180099097,-0.5670972466141533,-0.2037103992646171,0.028046202112571937,-0.1003298369085947,0.02224749751493803,0.1440657538460046,Non-VPN
2.4029964534533987,-5.108045803756428,-1.662366859449743,-0.0971550930756566,0.17721174538351242,-0.5191481042079034,-0.015702734066465412,0.16996627989467497,Non-VPN
2.4030408657207807,-5.107935817252377,-1.6622502376255581,-0.09675587129524979,0.17681686994507018,-0.5215410823368112,-0.015661143490800885,0.16979385313094295,Non-VPN
2.403010815097204,-5.108075477719045,-1.6623344035170164,-0.09703675489097793,0.17709392500856855,-0.5197553235239297,-0.015696585090089248,0.17000369278320276,Non-VPN
0.8254141887434104,-0.6312137948856968,1.8039376562112568,0.028349640220552728,-0.21943939273774332,0.08563672894022928,0.14041796701359308,-0.5592358874413828,Non-VPN
2.821519186462794,-5.2772452318421745,-1.6899949688890745,-0.26185684034572554,0.3190290312899666,-0.3944907650472886,0.03897975712740973,-0.05276460813217685,Non-VPN
2.821475196776243,-5.277365801901063,-1.690089220500855,-0.2621429456183351,0.3193147179511395,-0.39268007343352435,0.038942045222474506,-0.05258123542080567,Non-VPN
2.821496228691996,-5.277336129951272,-1.690023047229592,-0.26210630265024815,0.3192906992534286,-0.39301689819733626,0.038946801010896114,-0.052607542355875475,Non-VPN
-0.6978157801210418,0.12992559631982364,0.8313631729794219,-0.31836353937417217,0.11092423079381099,-0.0684735870060747,0.1523073502703373,-0.41936470418950517,Non-VPN
3.069630022651777,-5.493818960951989,-1.7676430978955446,-0.3516684351824022,0.42877891731333523,-0.23731780649378814,0.04505396677299109,-0.1072622196520125,Non-VPN
-0.2435178356805775,-0.011304172468172604,1.6042558697508766,-0.24318793207160194,0.1471984799102696,-0.038622299780060175,0.10072777390777242,-0.27103944810566016,Non-VPN
2.8213250537159427,-5.278118370485225,-1.6859298670009377,-0.2633170615826455,0.32149285745452877,-0.393102257459239,0.03876251969301246,-0.052116192969357336,Non-VPN
2.8213409259645124,-5.277943793777934,-1.685986420596624,-0.26299159147338963,0.32112847564065955,-0.3949225474386181,0.03881083348893885,-0.05235505871928035,Non-VPN
-0.4133185019305744,0.022159878210441127,1.0838991564688814,-0.24210718989467583,0.04773427448383695,-0.0373718384828713,0.1412072952392408,-0.39601095907531514,Non-VPN
2.8160243642451475,-5.270839594070083,-1.6602239133586632,-0.2646580700007418,0.3249625092567062,-0.38951705106276246,0.03872508138923647,-0.06271061134965342,Non-VPN
2.8215574505148213,-5.27725119353749,-1.6899411588650064,-0.26184580265554575,0.31903338097528045,-0.39466356688940224,0.03897948016756157,-0.05277306178266585,Non-VPN
2.821507849379761,-5.277403977266522,-1.6900659376538643,-0.262168008282303,0.3193519280005126,-0.39256703763858636,0.03893501749874239,-0.05254299093366339,Non-VPN
-0.9439773367449399,0.34603563218233874,-0.4825451368858938,-0.008437070971727377,-0.15638898443605823,0.05984042740117967,-0.027365697248526187,0.38333938299744535,Non-VPN
2.40303155306635,-5.107994908682436,-1.6623397062453078,-0.09703627111314965,0.17709829623818601,-0.5199179745299636,-0.015688162234823246,0.16985582957651024,Non-VPN
3.069840675607753,-5.493840050120864,-1.7679455846961176,-0.3512240759812601,0.42825111980491115,-0.2391886332576612,0.04509737000154283,-0.10736723724661565,Non-VPN
3.069749255126302,-5.49395421555656,-1.767827354590625,-0.35157294179888304,0.42865370266487285,-0.2374393761233078,0.045051797238876284,-0.10719785235384689,Non-VPN
-0.7921874985129255,0.19048791688569408,0.5752688280214233,-0.3035505657973971,0.06062516276864303,-0.06644782712610108,0.15769098073265686,-0.4128964296244142,Non-VPN
2.400372630596085,-5.10717406336506,-1.662129000277186,-0.09708447071321273,0.1770401199729137,-0.5190502838300887,-0.015684531232739118,0.16957603929073453,Non-VPN
2.2119305630440023,-4.03387253454424,3.459627393163317,-0.5126413189762435,0.8923917490732658,0.11396855030379847,0.11904338148939954,-2.399145897795618,Non-VPN
-0.7584297048251937,0.19498120245291295,0.7663490928844795,-0.2880689762977349,0.07269826011420068,-0.05651913211451882,0.14526609429762438,-0.3977664552277404,Non-VPN
2.8213210464452283,-5.277853705907864,-1.6835149656657191,-0.26298092609705204,0.32128743321555114,-0.39476421885394136,0.038825123356870626,-0.053215643198713185,Non-VPN
2.821543065833485,-5.2773235777416705,-1.6898793595944308,-0.26215709640426815,0.3193799998398628,-0.3930342056382643,0.038940667353238485,-0.05260604567579221,Non-VPN
0.5910620510556422,-0.6771634542917002,2.637997318212848,-0.23457032965024216,0.26189935799175523,0.004172060592385517,0.09512138843191878,-0.4770954405437201,Non-VPN
2.821601603125521,-5.277286451945957,-1.6898238057589374,-0.2618332763228868,0.31905187012981007,-0.3948630763336156,0.03897105770536573,-0.052693047893707406,Non-VPN
-0.6135805510290847,0.12049982758063844,0.8358583284726634,-0.2681961275825917,0.05992638343383472,-0.05205746592560097,0.14064594448928888,-0.36812492365543015,Non-VPN
2.821359544255941,-5.278146966780494,-1.6855419611190217,-0.26328485053858236,0.3215052075442231,-0.39341695605632965,0.03876655464424683,-0.052277221247302434,Non-VPN
2.821343706889279,-5.2779518915411145,-1.6860804018625315,-0.26300601910853133,0.32115235590501323,-0.3950279273501481,0.0388081804074069,-0.0523113645467188,Non-VPN
-0.9723582047763941,0.3962607171931738,-0.5318219551113675,0.7972121736539958,0.3526662715787478,-0.04854403532115678,-0.7524491146458668,0.24168940771575137,Non-VPN
0.32623485742484726,-0.22753931870609903,2.385109810480532,-0.1473403035161164,0.13464509730939064,-0.004052779353617418,0.06594105007910599,-0.17137959727380175,Non-VPN
2.8215691756223484,-5.277452406797524,-1.689921783680198,-0.26213526671868215,0.319358107419592,-0.3929163552024743,0.038926863417171165,-0.05246678800312132,Non-VPN
2.8215700705555276,-5.277339293893922,-1.6899338356487412,-0.26195246180313114,0.3191540799839966,-0.39400509819919877,0.038958324204348124,-0.052632488666864485,Non-VPN
-1.1992126334732878,0.24531735077548592,0.47250516816702576,-0.30472006183173866,0.12419026276211181,-0.037357120554222766,0.10669556993485543,-0.23836758805321215,Non-VPN
3.069798983321679,-5.494023333294549,-1.7678561137033977,-0.3515706665004189,0.42865453006905974,-0.23738128836981698,0.045046403287586585,-0.10716762821437371,Non-VPN
3.069831527960106,-5.493884595865164,-1.7679168055900911,-0.3512696918471703,0.4283048916372246,-0.23882173321862668,0.04508074636887587,-0.10721938814071741,Non-VPN
-0.8432339038781385,0.3792541534322503,-0.45191841417680906,0.005239612506781702,-0.17414767972802161,0.005723379849265861,-0.02518258731016073,0.3996881479607227,Non-VPN
-1.139185410614249,0.29324719552601397,0.36410526827535616,-0.2961327422244301,0.06586426944754609,-0.06679818245889586,0.1330584272304555,-0.3174477223783636,Non-VPN
1.8601619735557087,-3.2146175996137156,-1.1073232186172275,0.21136361520177133,-0.3223826170145182,-0.23814123549250904,-0.06842307957339762,2.403659051419247,Non-VPN
-0.9440324793721036,0.3461012636131543,-0.4825024655150791,-0.00832682410851817,-0.15649997050180017,0.05921496506624389,-0.02735538726722054,0.3832830277456311,Non-VPN
-1.347669211693278,0.5422002522099266,0.09063405232048842,-0.41649929965330496,0.1476792999122563,-0.12213889674484385,0.16605928734110373,-0.3816377113234444,Non-VPN
