@RELATION bucket_3

@ATTRIBUTE duration numeric
@ATTRIBUTE min_fiat numeric
@ATTRIBUTE min_biat numeric
@ATTRIBUTE max_fiat numeric
@ATTRIBUTE max_biat numeric
@ATTRIBUTE mean_fiat numeric
@ATTRIBUTE mean_biat numeric
@ATTRIBUTE std_fiat numeric
@ATTRIBUTE std_biat numeric
@ATTRIBUTE flowPktsPerSecond numeric
@ATTRIBUTE flowBytesPerSecond numeric
@ATTRIBUTE min_flowiat numeric
@ATTRIBUTE max_flowiat numeric
@ATTRIBUTE mean_flowiat numeric
@ATTRIBUTE std_flowiat numeric
@ATTRIBUTE min_active numeric
@ATTRIBUTE mean_active numeric
@ATTRIBUTE max_active numeric
@ATTRIBUTE std_active numeric
@ATTRIBUTE min_idle numeric
@ATTRIBUTE mean_idle numeric
@ATTRIBUTE max_idle numeric
@ATTRIBUTE std_idle numeric
@ATTRIBUTE class1 {Non-VPN,VPN}

@DATA
58959800.0,99903.0,-1.0,1653257.0,-1.0,1071996.36363636,0.0,643642.8159289,0.0,0.949799694,45.5903853134,99903.0,1653257.0,1071996.36363636,643642.8159289,1600036.0,1901929.03225806,3105615.0,599258.793967458,1600036.0,1610932.0,1653257.0,20394.6064512164,'Non-VPN'
50492980.0,10081207.0,10081016.0,10082913.0,10083924.0,10100000.0,10100000.0,690.8147001911,1056.7175828952,0.237656799,12.8334671473,80670.0,10002085.0,4590270.90909091,5180769.36544075,10081207.0,10100000.0,10082913.0,690.8147001911,10000294.0,10000000.0,10002085.0,724.2204429592,'Non-VPN'
50492844.0,10081153.0,10081017.0,10082874.0,10083923.0,10100000.0,10100000.0,691.8354211805,1055.8051666857,0.2376574391,12.8335017136,80598.0,10002179.0,4590258.54545455,5180909.30577716,10081153.0,10100000.0,10082874.0,691.8354211805,10000377.0,10000000.0,10002179.0,734.402103755,'Non-VPN'
58954009.0,100499.0,-1.0,1652718.0,-1.0,1071891.07272727,0.0,643461.039501151,0.0,0.949892992,45.5948636165,100499.0,1652718.0,1071891.07272727,643461.039501151,1599639.0,1901742.22580645,3105562.0,599501.04515562,1599639.0,1610628.06451613,1652718.0,20306.0432276297,'Non-VPN'
58954059.0,100497.0,-1.0,1652739.0,-1.0,1071891.98181818,0.0,643452.030152037,0.0,0.9498921864,45.5948249467,100497.0,1652739.0,1071891.98181818,643452.030152037,1599650.0,1901743.83870968,3105694.0,599534.074893807,1599650.0,1610624.51612903,1652739.0,20292.9907396141,'Non-VPN'
50497944.0,10081704.0,10082252.0,10085107.0,10083970.0,10100000.0,10100000.0,1229.8386276255,734.0270771574,0.2376334371,12.8322056043,80296.0,10003440.0,4590722.18181818,5181102.68538836,10081704.0,10100000.0,10085107.0,1229.8386276255,10001363.0,10000000.0,10003440.0,863.14775676,'Non-VPN'
50497824.0,10081658.0,10082251.0,10085127.0,10083971.0,10100000.0,10100000.0,1262.4965148467,734.1100394355,0.2376340018,12.8322360979,80150.0,10003585.0,4590711.27272727,5181259.80807193,10081658.0,10100000.0,10085127.0,1262.4965148467,10001508.0,10000000.0,10003585.0,876.8569153517,'Non-VPN'
58841305.0,98619.0,-1.0,1652361.0,-1.0,1014505.25862069,0.0,650540.874796761,0.0,1.002697,48.1294560003,98619.0,1652361.0,1014505.25862069,650540.874796761,1599921.0,1911359.33333333,3104715.0,606545.610246102,1599921.0,1610838.93333333,1652361.0,20518.3355334776,'Non-VPN'
58841210.0,98434.0,-1.0,1652298.0,-1.0,1014503.62068966,0.0,650534.32807035,0.0,1.0026986189,48.1295337061,98434.0,1652298.0,1014503.62068966,650534.32807035,1599851.0,1911356.5,3104640.0,606536.313781177,1599851.0,1610836.0,1652298.0,20503.2436466644,'Non-VPN'
50490026.0,10081164.0,10081277.0,10082167.0,10082319.0,10100000.0,10100000.0,414.2511919112,400.2629760543,0.2376707035,12.8342179899,80398.0,10001624.0,4590002.36363636,5180877.09429868,10081164.0,10100000.0,10082167.0,414.2511919112,10000766.0,10000000.0,10001624.0,338.8764524131,'Non-VPN'
