@RELATION bucket_8

@ATTRIBUTE duration numeric
@ATTRIBUTE min_fiat numeric
@ATTRIBUTE min_biat numeric
@ATTRIBUTE max_fiat numeric
@ATTRIBUTE max_biat numeric
@ATTRIBUTE mean_fiat numeric
@ATTRIBUTE mean_biat numeric
@ATTRIBUTE std_fiat numeric
@ATTRIBUTE std_biat numeric
@ATTRIBUTE flowPktsPerSecond numeric
@ATTRIBUTE flowBytesPerSecond numeric
@ATTRIBUTE min_flowiat numeric
@ATTRIBUTE max_flowiat numeric
@ATTRIBUTE mean_flowiat numeric
@ATTRIBUTE std_flowiat numeric
@ATTRIBUTE min_active numeric
@ATTRIBUTE mean_active numeric
@ATTRIBUTE max_active numeric
@ATTRIBUTE std_active numeric
@ATTRIBUTE min_idle numeric
@ATTRIBUTE mean_idle numeric
@ATTRIBUTE max_idle numeric
@ATTRIBUTE std_idle numeric
@ATTRIBUTE class1 {Non-VPN,VPN}

@DATA
59110277.0,45212055.0,69.0,45212055.0,45213857.0,45200000.0,19600000.0,0.0,23200000.0,0.1015051917,6.344074483,69.0,44998259.0,11800000.0,19500000.0,13898153.0,29600000.0,45212055.0,22100000.0,13682555.0,29300000.0,44998259.0,22100000.0,'VPN'
59189657.0,13977633.0,75.0,45211995.0,45203768.0,29600000.0,19700000.0,22100000.0,23200000.0,0.1182639055,7.2140982334,29.0,44998539.0,9864942.83333333,18100000.0,13977587.0,29600000.0,45211995.0,22100000.0,13772358.0,29400000.0,44998539.0,22100000.0,'VPN'
59113740.0,45215997.0,22.0,45215997.0,45214410.0,45200000.0,19600000.0,0.0,23200000.0,0.1014992454,6.3437028346,22.0,44996850.0,11800000.0,19400000.0,13897721.0,29600000.0,45215997.0,22100000.0,13680161.0,29300000.0,44996850.0,22100000.0,'VPN'
59141519.0,45203969.0,220.0,45203969.0,45202626.0,45200000.0,19600000.0,0.0,23200000.0,0.1014515708,6.3407231728,220.0,44997111.0,11800000.0,19500000.0,13937330.0,29600000.0,45203969.0,22100000.0,13731815.0,29400000.0,44997111.0,22100000.0,'VPN'
59151478.0,13951431.0,92.0,45200018.0,45201877.0,29600000.0,19600000.0,22100000.0,23200000.0,0.1183402383,7.2187545339,29.0,44996959.0,9858579.66666667,18100000.0,13951368.0,29600000.0,45200018.0,22100000.0,13746450.0,29400000.0,44996959.0,22100000.0,'VPN'
58667074.0,13463067.0,35.0,45203995.0,45205083.0,29300000.0,19500000.0,22400000.0,23200000.0,0.1193173534,7.2783585559,12.0,44999792.0,9777845.66666667,18000000.0,13463044.0,29300000.0,45203995.0,22400000.0,13257753.0,29100000.0,44999792.0,22400000.0,'VPN'
58320958.0,45408002.0,16.0,45408002.0,45406366.0,45400000.0,19300000.0,0.0,23500000.0,0.1028789685,6.4299355302,16.0,44996111.0,11700000.0,19400000.0,12912940.0,29200000.0,45408002.0,23000000.0,12502685.0,28700000.0,44996111.0,23000000.0,'VPN'
59152610.0,13948606.0,31.0,45203994.0,45205153.0,29600000.0,19600000.0,22100000.0,23200000.0,0.1183379736,7.218616389,10.0,44999185.0,9858768.33333333,18100000.0,13948585.0,29600000.0,45203994.0,22100000.0,13742617.0,29400000.0,44999185.0,22100000.0,'VPN'
59141868.0,45204021.0,24.0,45204021.0,45206813.0,45200000.0,19600000.0,0.0,23200000.0,0.1014509721,6.3406857558,24.0,44999915.0,11800000.0,19500000.0,13937823.0,29600000.0,45204021.0,22100000.0,13730925.0,29400000.0,44999915.0,22100000.0,'VPN'
59160683.0,45199987.0,228.0,45199987.0,45199457.0,45200000.0,19700000.0,0.0,23200000.0,0.1014187074,6.3386692138,228.0,44997109.0,11800000.0,19500000.0,13960468.0,29600000.0,45199987.0,22100000.0,13758120.0,29400000.0,44997109.0,22100000.0,'VPN'
59068713.0,13848661.0,125.0,45219997.0,45220244.0,29500000.0,19600000.0,22200000.0,23200000.0,0.1185060524,7.2288691985,55.0,44996331.0,9844785.5,18000000.0,13848591.0,29500000.0,45219997.0,22200000.0,13624678.0,29300000.0,44996331.0,22200000.0,'VPN'
59141393.0,45203967.0,69.0,45203967.0,45203114.0,45200000.0,19600000.0,0.0,23200000.0,0.1014517869,6.3407366817,69.0,44999360.0,11800000.0,19500000.0,13937357.0,29600000.0,45203967.0,22100000.0,13733603.0,29400000.0,44999360.0,22100000.0,'VPN'
