@RELATION bucket_1

@ATTRIBUTE duration numeric
@ATTRIBUTE min_fiat numeric
@ATTRIBUTE min_biat numeric
@ATTRIBUTE max_fiat numeric
@ATTRIBUTE max_biat numeric
@ATTRIBUTE mean_fiat numeric
@ATTRIBUTE mean_biat numeric
@ATTRIBUTE std_fiat numeric
@ATTRIBUTE std_biat numeric
@ATTRIBUTE flowPktsPerSecond numeric
@ATTRIBUTE flowBytesPerSecond numeric
@ATTRIBUTE min_flowiat numeric
@ATTRIBUTE max_flowiat numeric
@ATTRIBUTE mean_flowiat numeric
@ATTRIBUTE std_flowiat numeric
@ATTRIBUTE min_active numeric
@ATTRIBUTE mean_active numeric
@ATTRIBUTE max_active numeric
@ATTRIBUTE std_active numeric
@ATTRIBUTE min_idle numeric
@ATTRIBUTE mean_idle numeric
@ATTRIBUTE max_idle numeric
@ATTRIBUTE std_idle numeric
@ATTRIBUTE class1 {Non-VPN,VPN}

@DATA
76.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,26315.7894736842,1052631.57894737,76.0,76.0,76.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
54.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,37037.037037037,1481481.48148148,54.0,54.0,54.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
67.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,29850.7462686567,1194029.85074627,67.0,67.0,67.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
75.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,26666.6666666667,1066666.66666667,75.0,75.0,75.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
14512571.0,14512571.0,-1.0,14512571.0,-1.0,14500000.0,0.0,0.0,0.0,0.2067173349,8.2686933969,69.0,14512502.0,7256285.5,10300000.0,14512571.0,14500000.0,14512571.0,0.0,14512502.0,14500000.0,14512502.0,0.0,'Non-VPN'
41.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,48780.4878048781,1951219.51219512,41.0,41.0,41.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
71.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,28169.014084507,1126760.56338028,71.0,71.0,71.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
60.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,33333.3333333333,1333333.33333333,60.0,60.0,60.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
69.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,28985.5072463768,1159420.28985507,69.0,69.0,69.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
70.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,28571.4285714286,1142857.14285714,70.0,70.0,70.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
