@RELATION bucket_5

@ATTRIBUTE duration numeric
@ATTRIBUTE total_fiat numeric
@ATTRIBUTE total_biat numeric
@ATTRIBUTE min_fiat numeric
@ATTRIBUTE min_biat numeric
@ATTRIBUTE max_fiat numeric
@ATTRIBUTE max_biat numeric
@ATTRIBUTE mean_fiat numeric
@ATTRIBUTE mean_biat numeric
@ATTRIBUTE flowPktsPerSecond numeric
@ATTRIBUTE flowBytesPerSecond numeric
@ATTRIBUTE min_flowiat numeric
@ATTRIBUTE max_flowiat numeric
@ATTRIBUTE mean_flowiat numeric
@ATTRIBUTE std_flowiat numeric
@ATTRIBUTE min_active numeric
@ATTRIBUTE mean_active numeric
@ATTRIBUTE max_active numeric
@ATTRIBUTE std_active numeric
@ATTRIBUTE min_idle numeric
@ATTRIBUTE mean_idle numeric
@ATTRIBUTE max_idle numeric
@ATTRIBUTE std_idle numeric
@ATTRIBUTE class1 {Non-VPN,VPN}

@DATA
119250037.0,959741.0,958905.0,964898.0,965555.0,961688.733870968,961689.717741936,855.0348693396,1073.1126677714,0.0,234.8007657222,459.0,964259.0,478915.81124498,481042.20388261,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119250378.0,52.0,6.0,5154720.0,5151173.0,1295655.19565217,1528244.46153846,1706234.61995256,1757349.37903845,80.0,487.369524313,6.0,5104215.0,697370.631578947,1384108.1510597,1113049.0,3311118.83333333,5294191.0,1449155.80928076,1062072.0,3049599.80555556,5104215.0,1424034.82495906,'Non-VPN'
119250726.0,957356.0,957168.0,982565.0,982315.0,961695.35483871,961693.483870968,2190.0034699217,2257.25897158,0.0,234.7994091038,440.0,981536.0,478918.578313253,481024.381510597,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119251172.0,63.0,13.0,10052006.0,10052458.0,2908049.41463415,1987125.93333333,4575136.07065867,4008341.5657585,4.0,1018.8243684515,2.0,10030468.0,1169129.1372549,3209266.68064979,8663660.0,9935835.5,10094019.0,400892.994210538,8642264.0,9907503.16666667,10030468.0,398573.424092916,'Non-VPN'
119251940.0,959517.0,959258.0,968957.0,969061.0,961704.975806452,961700.967741936,1034.2867694025,1195.0407921431,0.0,234.7970188158,403.0,968259.0,478923.453815261,481013.108657858,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119252301.0,959192.0,788299.0,964668.0,1132768.0,961707.048387097,961705.685483871,895.5624508267,21987.2628423515,0.0,234.7963080394,485.0,964005.0,478924.903614458,479912.219565139,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119252356.0,959284.0,956118.0,968580.0,968825.0,961708.685483871,961706.709677419,1335.8563275733,1621.1654608994,0.0,234.7961997497,479.0,967988.0,478925.124497992,480941.120295692,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119252372.0,52.0,21.0,19312160.0,19075204.0,613570.824742268,468930.354330709,1991199.39377834,1720185.23754272,128.0,178.4786301777,10.0,19075204.0,265595.483296214,1296481.736799,2133173.0,6580977.61111111,22523840.0,5504900.27018776,1113078.0,4918907.94444444,19075204.0,4485672.53941753,'VPN'
119252415.0,959186.0,957125.0,965636.0,965890.0,961709.161290323,961708.282258065,1051.573067772,1333.2889162957,0.0,234.7960835846,461.0,965061.0,478925.361445783,480989.408401211,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119253519.0,959856.0,958868.0,975613.0,976493.0,961716.709677419,961717.596774194,1494.6612051832,1682.569731431,0.0,234.793909939,455.0,974995.0,478929.795180723,481002.780868552,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119253608.0,959854.0,959655.0,964579.0,965527.0,961717.024193548,961717.387096774,939.3936979431,1151.3593112369,0.0,234.7937347103,423.0,963953.0,478930.152610442,481068.932057413,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119253983.0,959126.0,958910.0,964937.0,964804.0,961721.217741936,961715.89516129,926.6570572744,1118.1866804493,0.0,234.7929963899,344.0,964229.0,478931.658634538,481038.21188667,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119254727.0,53.0,54.0,45305920.0,45265629.0,13200000.0,13200000.0,20400000.0,20400000.0,3.0,20.2088425392,16.0,45058464.0,6276564.57894737,15100000.0,28315050.0,39700000.0,45532950.0,9847164.79514787,28110327.0,39400000.0,45058464.0,9767260.69451351,'VPN'
119256532.0,958138.0,957896.0,975481.0,975294.0,961737.161290323,961740.862903226,1892.63958099,2007.0660050261,0.0,234.787977903,458.0,974836.0,478941.895582329,481026.797959962,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
