@RELATION bucket_1

@ATTRIBUTE duration numeric
@ATTRIBUTE total_fiat numeric
@ATTRIBUTE total_biat numeric
@ATTRIBUTE min_fiat numeric
@ATTRIBUTE min_biat numeric
@ATTRIBUTE max_fiat numeric
@ATTRIBUTE max_biat numeric
@ATTRIBUTE mean_fiat numeric
@ATTRIBUTE mean_biat numeric
@ATTRIBUTE flowPktsPerSecond numeric
@ATTRIBUTE flowBytesPerSecond numeric
@ATTRIBUTE min_flowiat numeric
@ATTRIBUTE max_flowiat numeric
@ATTRIBUTE mean_flowiat numeric
@ATTRIBUTE std_flowiat numeric
@ATTRIBUTE min_active numeric
@ATTRIBUTE mean_active numeric
@ATTRIBUTE max_active numeric
@ATTRIBUTE std_active numeric
@ATTRIBUTE min_idle numeric
@ATTRIBUTE mean_idle numeric
@ATTRIBUTE max_idle numeric
@ATTRIBUTE std_idle numeric
@ATTRIBUTE class1 {Non-VPN,VPN}

@DATA
103560.0,55.0,19978.0,71986.0,29406.0,34520.0,24692.0,36059.2802271482,6666.6026580261,67.5936655079,46031.2862108922,55.0,29098.0,17260.0,12793.4650271144,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
3373834.0,27.0,0.0,300791.0,365053.0,14734.5837104072,6900.135857461,59186.0088247483,41517.540528762,199.1799240864,182629.613668011,0.0,278239.0,5028.0685543964,34411.4739304847,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14985953.0,14364.0,5677.0,25612.0,24501.0,19996.4939919893,20007.9479305741,2700.8404233269,3153.0632427519,100.0937344459,11110.4045234894,19.0,23244.0,9997.3002001334,6677.3729030552,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
878374.0,53.0,52.0,208894.0,247050.0,57445.0,74883.2222222222,96065.0320184197,112457.08536735,25.0462786922,7016.3734354614,6.0,246479.0,41827.3333333333,87210.7089925505,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
14982198.0,135.0,2.0,36170.0,35515.0,18301.1699266504,17102.7146118721,5467.0560193045,5989.7306766692,113.2010136296,15485.8452678305,2.0,23417.0,8839.0548672566,6541.7518039168,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
231873.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.6254113243,422.6451548908,231873.0,231873.0,231873.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14422086.0,960032.0,960238.0,962272.0,962354.0,961431.4,961422.333333333,636.2729984617,633.2856686325,2.2188191084,248.5077401424,512.0,961643.0,465228.580645161,487617.073818331,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
12280873.0,17.0,16.0,4594706.0,4657330.0,234196.980769231,175441.042857143,901923.776857133,782348.833882478,10.0970020617,1732.9386925506,11.0,4594706.0,99844.4959349594,588504.332718676,2271846.0,3890969.33333333,4769206.0,1403882.66319975,2021204.0,3628088.0,4594706.0,1401136.52049595,'Non-VPN'
12660143.0,10.0,29.0,3365006.0,4117035.0,315232.175,543766.590909091,598141.671239129,922235.330715031,5.0552351581,2047.370239025,6.0,3365006.0,200954.650793651,486048.334812518,3671912.0,4801968.0,5932024.0,1598140.52144078,1081807.0,2223406.5,3365006.0,1614465.49569803,'VPN'
603551.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.3137216242,770.4402776236,603551.0,603551.0,603551.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
11065632.0,32.0,19.0,10218644.0,10182207.0,68969.9620253165,45757.2845188285,812801.140934971,658657.006789247,36.0575880347,29249.4816382833,4.0,10054939.0,27803.0954773869,504138.555666375,10768573.0,10800000.0,10768573.0,0.0,10054939.0,10100000.0,10054939.0,0.0,'VPN'
56689.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,35.2802130925,2346.1341706504,56689.0,56689.0,56689.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
2619806.0,4404.0,0.0,2293346.0,236012.0,436634.333333333,40430.7142857143,912038.776641688,87833.4954619901,5.7256147974,1863.1150550842,0.0,2293346.0,187129.0,608437.075506201,2619806.0,2619806.0,2619806.0,0.0,2293346.0,2293346.0,2293346.0,0.0,'Non-VPN'
151036.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.241876109,2966.1802484176,151036.0,151036.0,151036.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
10178200.0,101033.0,10038765.0,10038857.0,10038765.0,5069945.0,10000000.0,7027102.74063835,0.0,0.4912459963,25.937788607,38310.0,10000455.0,2544550.0,4970691.14690694,10139890.0,10100000.0,10139890.0,0.0,10000455.0,10000000.0,10000455.0,0.0,'VPN'
8138358.0,294.0,17293.0,7633933.0,7885870.0,1627671.6,3951581.5,3359299.80563146,5563924.15498841,1.1058741825,609.2137996387,294.0,7633933.0,1017294.75,2675129.87459735,7886169.0,7886169.0,7886169.0,0.0,7633933.0,7633933.0,7633933.0,0.0,'VPN'
340623.0,6.0,13.0,155911.0,168199.0,19625.0714285714,28587.0909090909,41481.7710992789,50741.1081135494,79.266520464,17330.010011068,6.0,155869.0,13100.8846153846,32812.3592407823,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14565063.0,50.0,2.0,5889649.0,5889994.0,315529.282608696,246865.474576271,946684.311736709,844328.515015658,7.346346528,2697.3450097676,1.0,5889511.0,137406.254716981,638466.49000063,1999955.0,3818320.0,5994772.0,2021338.77431481,1810496.0,3196217.0,5889511.0,2332788.28985883,'Non-VPN'
10076986.0,10038271.0,10038211.0,10038271.0,10038211.0,10000000.0,10000000.0,0.0,0.0,0.3969440863,21.4349806579,38715.0,9999496.0,3358995.33333333,5750842.27125904,10038271.0,10000000.0,10038271.0,0.0,9999496.0,9999496.0,9999496.0,0.0,'VPN'
14993654.0,312.0,2.0,37751.0,41692.0,18384.5423312883,17040.7167235495,5393.2498972023,5899.2721626912,113.1145216503,15558.7157073252,2.0,35309.0,8845.8135693215,6202.8947944666,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
14997246.0,14571.0,6433.0,25407.0,24421.0,19999.2857142857,20010.9719626168,2737.4736156903,3016.9851778529,100.0183633715,11102.0383342382,37.0,23222.0,10004.8338892595,6757.5251386207,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
10897973.0,13.0,10.0,7696125.0,7839899.0,23899.0635964912,18841.7635726795,362308.306760593,330751.695377904,94.4212286083,73078.2687753034,2.0,7696125.0,10601.1410505837,241447.12362863,10738389.0,10700000.0,10738389.0,0.0,7696125.0,7696125.0,7696125.0,0.0,'VPN'
300.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,6666.6666666667,1780000.0,300.0,300.0,300.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
196313.0,128.0,150.0,68821.0,42628.0,21812.5555555556,19520.125,26063.7918941734,20355.8369160684,96.7842170412,34949.2901641766,4.0,40727.0,10906.2777777778,17183.7429063415,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
14907933.0,37.0,21.0,4066094.0,3945218.0,281280.754716981,201667.414285714,590741.602855272,490846.829241707,8.3847975437,397.774795473,11.0,3800196.0,120225.266129032,361878.704964532,13258857.0,13300000.0,13258857.0,0.0,3800196.0,3800196.0,3800196.0,0.0,'VPN'
10793071.0,5.0,18.0,10627489.0,10627477.0,1071395.2,1199230.11111111,3357716.95922238,3535756.47287048,1.9456927505,546.7396628819,5.0,10627455.0,539653.55,2374511.1989298,10627477.0,10600000.0,10627477.0,0.0,10627455.0,10600000.0,10627455.0,0.0,'VPN'
2442271.0,76.0,1.0,1294185.0,1318113.0,110909.818181818,62071.6153846154,282141.260329971,235513.095160234,25.7956631348,20837.9823533097,1.0,1294185.0,39391.4677419355,173023.599235197,1941409.0,1941409.0,1941409.0,0.0,1294185.0,1294185.0,1294185.0,0.0,'Non-VPN'
14664789.0,6.0,38.0,2367925.0,2368120.0,82581.2542372881,80575.3076923077,298134.76976148,291773.144037398,24.616787872,5698.7522970839,6.0,2367894.0,40735.525,211018.643327053,8051407.0,8051407.0,8051407.0,0.0,2367894.0,2367894.0,2367894.0,0.0,'VPN'
0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
10076804.0,10038512.0,10038177.0,10038512.0,10038177.0,10000000.0,10000000.0,0.0,0.0,0.3969512556,21.4353678011,38292.0,9999885.0,3358934.66666667,5751231.69637651,10038512.0,10000000.0,10038512.0,0.0,9999885.0,9999885.0,9999885.0,0.0,'VPN'
659356.0,9.0,20.0,139764.0,161436.0,47836.5454545455,44184.6666666667,61612.498321142,56898.2443295738,37.9157844927,8943.5752461493,9.0,135243.0,27473.1666666667,45660.664930852,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
12051850.0,10.0,15.0,7534729.0,7536064.0,387950.870967742,301296.25,1403711.1597675,1241905.40736165,6.0571613487,1608.7156743571,10.0,7509518.0,167386.805555556,928157.465475326,1884151.0,3969843.0,8033878.0,3519966.80564867,1797620.0,3721869.0,7509518.0,3280341.34818322,'VPN'
14983512.0,0.0,98.0,42390.0,38981.0,17083.8084378563,18336.1126070991,6180.5973231023,5344.3855512025,113.1910863087,15572.5173110283,0.0,26048.0,8839.8300884956,5799.9837369019,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
3701.0,39.0,40.0,1407.0,1478.0,734.4,629.0,635.5545216581,717.1835539107,3242.3669278573,740340.448527425,28.0,1179.0,336.4545454545,427.9291678856,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
459670.0,165.0,18403.0,250408.0,205938.0,153223.333333333,112170.5,134152.114153424,132607.270206049,15.2283159658,7892.618617704,165.0,208693.0,76611.6666666667,101607.562000408,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
2489463.0,1091.0,326.0,1106702.0,1058994.0,244176.9,135690.222222222,356401.51074937,261275.328500766,12.0507916768,1741.7410903476,93.0,1058994.0,85843.5517241379,213778.328641925,2440995.0,2440995.0,2440995.0,0.0,1058994.0,1058994.0,1058994.0,0.0,'Non-VPN'
870923.0,25.0,55.0,205117.0,244477.0,55262.25,66723.9,90560.3006978073,107330.223444543,27.5569711674,6966.1726696849,19.0,207776.0,37866.2173913043,78785.3971543507,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14989554.0,15706.0,106.0,24505.0,53873.0,20000.2429906542,20087.1796246649,2738.2278703609,5337.9812506341,99.869549154,11085.5199560974,87.0,24013.0,10019.7553475936,6186.8255577946,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
14835143.0,0.0,0.0,292004.0,457909.0,9727.9626229508,5619.3944423003,45187.5486296546,36394.2728421709,277.5841122664,242417.75087709,0.0,291911.0,3603.3866893369,27796.3402863615,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
13393065.0,45.0,24.0,4786110.0,4812353.0,352449.078947368,476466.285714286,966373.535337863,1119682.25239605,5.0772545343,2586.0398646613,24.0,4786110.0,199896.492537313,743628.888906693,1708406.0,3321584.75,5001083.0,1344782.35499798,1562198.0,2805220.25,4786110.0,1509319.36174022,'Non-VPN'
267914.0,167.0,37.0,267747.0,134085.0,133957.0,67061.0,189207.632507254,94786.2497992193,22.3952462357,9432.1312062826,28.0,134085.0,53582.8,73265.6014030459,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14974691.0,49.0,12.0,281276.0,319955.0,50857.1394557823,15544.0291060291,32684.1754841615,31820.5438792662,84.0084112587,429141.94356331,5.0,281245.0,11913.0397772474,20604.0333746418,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
3108496.0,3107641.0,3108496.0,3107641.0,3108496.0,3107641.0,3108496.0,0.0,0.0,1.2867959296,68.2001842692,66.0,3107641.0,1036165.33333333,1793950.58707754,3107707.0,3107707.0,3107707.0,0.0,3107641.0,3107641.0,3107641.0,0.0,'VPN'
685797.0,36.0,46.0,231176.0,228475.0,76199.6666666667,77907.6666666667,110754.757718912,114331.303341065,24.7886765326,11552.981421616,10.0,221656.0,42862.3125,87135.4169303686,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
276733.0,276733.0,-1.0,276733.0,-1.0,276733.0,0.0,0.0,0.0,10.8407743204,3682.249677487,889.0,275844.0,138366.5,194422.545018575,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
12093.0,12093.0,-1.0,12093.0,-1.0,12093.0,0.0,0.0,0.0,165.3849334326,6615.3973373026,12093.0,12093.0,12093.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
8257719.0,777.0,269524.0,7355194.0,7006497.0,1597790.4,1651543.8,3222517.82191519,2993695.53233432,1.4531858011,110.5632196978,22.0,7006497.0,750701.727272727,2080035.52076404,7679678.0,7679678.0,7679678.0,0.0,7006497.0,7006497.0,7006497.0,0.0,'VPN'
267807.0,11.0,16.0,208397.0,1718.0,1079.8669354839,246.5829959514,13221.6442140572,322.255926728,1855.8140750615,1303883.02023472,4.0,206884.0,539.9334677419,9287.343856817,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14999658.0,14228.0,5985.0,25458.0,24693.0,19999.544,19991.2306666667,2757.4063336735,3138.093818208,100.1356164254,11115.053423218,20.0,23666.0,9993.1099267155,7036.5625419359,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
14995413.0,193.0,5820.0,67193.0,25355.0,20057.4631860776,19993.884,5490.4555931445,3557.1196032333,99.9639022947,11095.9931547067,78.0,24124.0,10010.2890520694,5238.6133978268,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
805361.0,326.0,6.0,694901.0,629989.0,111213.428571429,70901.3636363636,257713.69719604,186605.872015204,24.8335839456,3674.1287447493,6.0,629989.0,42387.4210526316,143317.22085981,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
267665.0,267665.0,-1.0,267665.0,-1.0,267665.0,0.0,0.0,0.0,11.2080399006,620.1782078344,26.0,267639.0,133832.5,189230.967031033,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
119118.0,38.0,40.0,54347.0,65059.0,18144.6666666667,15603.3333333333,31352.1408173881,26738.8549954307,92.3454053963,14380.6981312648,38.0,64684.0,11911.8,21644.5379371127,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14989780.0,34.0,6168.0,67778.0,484615.0,30160.2112676056,338616.113636364,11931.2373927185,151256.798349112,36.2246810827,7754.7502364945,34.0,67778.0,27656.4206642066,13748.547482553,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
14880594.0,228.0,6.0,323937.0,466642.0,118751.96,14901.5522088353,90345.7172407211,56310.3033843673,75.4674174969,91560.3234655821,6.0,253305.0,13262.5614973262,40450.3215053594,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
272142.0,4.0,3.0,88800.0,103252.0,14762.0,22417.8181818182,25289.2706148431,33809.4727829884,99.2129109068,21514.5034577537,2.0,88773.0,10467.0,21946.1079401337,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
284.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,7042.2535211268,1573943.66197183,284.0,284.0,284.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
885959.0,885959.0,-1.0,885959.0,-1.0,885959.0,0.0,0.0,0.0,2.2574408071,117.3869219682,885959.0,885959.0,885959.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
167453.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,11.94364986,603.154317928,167453.0,167453.0,167453.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14991406.0,17.0,0.0,7723710.0,7725102.0,50818.3254237288,50690.5257731959,449683.759256488,451800.01889932,39.2224718615,4683.8168481329,0.0,7723710.0,25539.0221465077,318755.631851791,8338570.0,8338570.0,8338570.0,0.0,7723710.0,7723710.0,7723710.0,0.0,'Non-VPN'
14986484.0,204.0,22.0,39077.0,39184.0,18343.3096695226,17376.4164733179,5096.6483524467,5924.8706174327,112.1677372758,15354.1017359375,1.0,25257.0,8920.5261904762,7460.8382675451,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
443631.0,249.0,88.0,122917.0,179317.0,55453.875,37647.375,39636.3126976748,62943.3477307457,40.5742610413,14687.88249694,28.0,122917.0,26095.9411764706,37016.1533792522,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
866106.0,119.0,19.0,206921.0,244161.0,66127.7,94174.4285714286,97342.4236834417,117486.099514449,21.9372686484,2351.9061177269,19.0,206885.0,48117.0,87127.7606118469,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14983168.0,59.0,207.0,21192.0,22626.0,19683.9027595269,19765.4393139842,2093.1420079708,2233.0172288034,101.5139121446,13127.3973568207,4.0,20462.0,9857.3473684211,7665.4489921472,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
14847999.0,70.0,9.0,256010.0,278817.0,105304.957446809,15203.959375,76428.9088884353,49652.8856905809,74.286104141,88519.9413065693,7.0,219447.0,13473.6833030853,37398.45916133,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14968135.0,250.0,6.0,269169.0,443487.0,65246.288209607,5421.2730894603,46441.4438270982,24637.8664625948,199.8913024234,251753.474965318,5.0,214173.0,5004.3915078569,17745.3764394873,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
63439.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,31.5263481455,7061.9019845836,63439.0,63439.0,63439.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
245486.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.1471041118,407.3552055922,245486.0,245486.0,245486.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14999720.0,146.0,2.0,36586.0,43550.0,19116.6173469388,19156.7305236271,4919.4181020305,3851.9452416514,104.6019525698,12099.2258522159,2.0,35087.0,9566.1479591837,4793.9766101623,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
14449114.0,42.0,66.0,2133263.0,2133326.0,336025.906976744,355490.775,341427.283310622,347276.870209878,5.8827136391,960.9585750379,9.0,2133207.0,172013.261904762,295200.767834229,10306820.0,10300000.0,10306820.0,0.0,2133207.0,2133207.0,2133207.0,0.0,'VPN'
61524.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,32.5076392952,7281.7112021325,61524.0,61524.0,61524.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
11605065.0,1507082.0,1507623.0,10097822.0,10096736.0,5802452.0,5802179.5,6074570.50941044,6073420.04667745,0.5170156307,139.0772046516,161.0,10096575.0,2321013.0,4395295.51715584,1507082.0,5802452.0,10097822.0,6074570.50941044,1506376.0,5801475.5,10096575.0,6074187.96464182,'Non-VPN'
10077340.0,10038654.0,10038971.0,10038654.0,10038971.0,10000000.0,10000000.0,0.0,0.0,0.3969301423,21.4342276831,38369.0,10000285.0,3359113.33333333,5751423.37641073,10038654.0,10000000.0,10038654.0,0.0,10000285.0,10000000.0,10000285.0,0.0,'VPN'
209897.0,-1.0,209897.0,-1.0,209897.0,0.0,209897.0,0.0,0.0,14.2927245268,4854.7620976003,3649.0,206248.0,104948.5,143259.126758123,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14997785.0,15587.0,95.0,25798.0,72383.0,20003.256341789,20019.652870494,2750.1134229848,5815.5391969043,100.0147688475,11101.6393420762,12.0,23899.0,10005.1934623082,7201.4511397789,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
151278.0,77.0,80.0,50581.0,59255.0,15127.8,13586.875,22330.3391092328,24138.7924300729,132.2069302873,55348.4313647721,14.0,50527.0,7962.0,17092.3557003969,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
4733234.0,13.0,41.0,4188044.0,4002311.0,525913.333333333,675589.428571429,1375075.18177985,1469650.3481787,3.8028967087,1295.9426895015,13.0,4002311.0,278425.529411765,961559.043262465,4351849.0,4351849.0,4351849.0,0.0,4002311.0,4002311.0,4002311.0,0.0,'Non-VPN'
14999988.0,1.0,26.0,96748.0,96069.0,2718.6966169516,2712.8601818182,12611.0677505723,11958.3693485202,733.3339200005,532948.093025141,0.0,95829.0,1363.759250841,8530.0017457478,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
608595.0,3.0,30.0,213650.0,129349.0,12300.5128205128,21649.2727272727,44065.7419923387,43089.4953939244,103.5171172948,85143.650539357,3.0,131908.0,9816.0483870968,31517.4933460339,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14983004.0,3.0,6.0,353605.0,314540.0,19433.2088197147,42517.0854700855,35353.7187328215,33607.757188161,75.0183341071,270557.49301008,3.0,314478.0,13341.9447907391,22913.1987939896,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
14998973.0,89.0,52.0,27821.0,24843.0,19106.9719745223,19107.5931122449,3307.0525964201,3874.6831327954,104.7405045665,12354.2458540328,33.0,19553.0,9553.4859872612,5838.0049337833,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
10720543.0,468.0,78.0,8756020.0,8822899.0,765753.071428571,484144.045454546,2301169.53749162,1863339.83954447,3.544596575,225.1751613701,40.0,8756020.0,289744.405405405,1431696.25431564,9755839.0,9755839.0,9755839.0,0.0,8756020.0,8756020.0,8756020.0,0.0,'Non-VPN'
14980880.0,40.0,11.0,35785.0,39185.0,17706.304964539,17321.7939814815,5365.1805758081,5976.9091149329,114.2790009666,15520.2498117601,0.0,22144.0,8755.6282875511,7228.7993097052,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
14999386.0,165.0,2.0,37570.0,44577.0,18291.9341463415,17044.6211604096,5525.5518062604,6054.7917124306,113.40464203,15568.6372762192,2.0,35980.0,8823.1682352941,5884.2395721526,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
11451582.0,123.0,3.0,11284870.0,11285532.0,2280058.4,1635940.28571429,5033956.61133159,4255184.59877262,1.2225385104,285.4627421783,3.0,11234384.0,880890.923076923,3110959.14718703,11285532.0,11300000.0,11285532.0,0.0,11234384.0,11200000.0,11234384.0,0.0,'Non-VPN'
11982442.0,3.0,8.0,8089089.0,8088867.0,519876.391304348,385715.161290323,1726947.47094488,1496711.6497847,4.6735047831,1279.7892115814,3.0,8063522.0,217862.581818182,1127250.64871293,1836815.0,3960178.66666667,8165904.0,3642322.67592835,1734201.0,3860858.33333333,8063522.0,3639701.60896327,'VPN'
10046732.0,49160.0,57947.0,7804844.0,7806357.0,3348700.66666667,3348910.66666667,4005116.21221767,4003745.21426499,0.7962788298,37.9227792679,274.0,7804844.0,1435247.42857143,2922941.58612138,2183667.0,4994392.5,7805118.0,3974966.12220777,2182428.0,4993636.0,7804844.0,3975648.48025162,'Non-VPN'
14999981.0,1598.0,510.0,29190.0,41468.0,19920.2934926959,19896.5179282869,1898.7035229342,2046.9173023915,100.5334606757,11211.4142011247,12.0,29038.0,9953.5374917054,5258.5284074261,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
