@RELATION bucket_6

@ATTRIBUTE duration numeric
@ATTRIBUTE min_fiat numeric
@ATTRIBUTE min_biat numeric
@ATTRIBUTE max_fiat numeric
@ATTRIBUTE max_biat numeric
@ATTRIBUTE mean_fiat numeric
@ATTRIBUTE mean_biat numeric
@ATTRIBUTE std_fiat numeric
@ATTRIBUTE std_biat numeric
@ATTRIBUTE flowPktsPerSecond numeric
@ATTRIBUTE flowBytesPerSecond numeric
@ATTRIBUTE min_flowiat numeric
@ATTRIBUTE max_flowiat numeric
@ATTRIBUTE mean_flowiat numeric
@ATTRIBUTE std_flowiat numeric
@ATTRIBUTE min_active numeric
@ATTRIBUTE mean_active numeric
@ATTRIBUTE max_active numeric
@ATTRIBUTE std_active numeric
@ATTRIBUTE min_idle numeric
@ATTRIBUTE mean_idle numeric
@ATTRIBUTE max_idle numeric
@ATTRIBUTE std_idle numeric
@ATTRIBUTE class1 {Non-VPN,VPN}

@DATA
1811653.0,64.0,25.0,101424.0,101358.0,4633.1764705882,2196.9024390244,20372.3070513484,14180.0237635626,646.923003467,604989.476461552,14.0,100481.0,1547.0990606319,11936.2762766881,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
59957314.0,19998286.0,36.0,20012606.0,142999.0,20000000.0,27528.6106519743,10125.7690572124,32069.0631538964,36.3925575452,12424.7894093455,1.0,142999.0,27490.744612563,32039.8503576015,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
59158799.0,157548.0,59001254.0,58843031.0,59001254.0,19700000.0,59000000.0,33900000.0,0.0,0.1014219373,8.0461403552,44.0,58843031.0,11800000.0,26300000.0,59000579.0,59000000.0,59000579.0,0.0,58843031.0,58800000.0,58843031.0,0.0,'VPN'
59914502.0,73.0,91.0,29630745.0,29871285.0,2396580.08,3521576.17647059,6312663.75806769,7531996.73158742,0.7343798001,322.4428035803,29.0,29630745.0,1393360.51162791,4918913.43598994,1280114.0,7457021.25,29877880.0,9909225.37779491,1019969.0,7049027.25,29630745.0,10000000.0,'VPN'
255945.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,7.8141788275,437.594014339,255945.0,255945.0,255945.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
59999885.0,41.0,133.0,21192.0,27768.0,19646.3277668631,19659.7505735824,2261.8860795186,2618.6164843032,101.7835284184,13192.4919522762,2.0,20462.0,9826.3814281035,7568.2717649334,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
50497601.0,10082756.0,10082635.0,10083734.0,10084356.0,10100000.0,10100000.0,417.4319705055,734.6727502772,0.2376350512,12.8322927657,80593.0,10002825.0,4590691.0,5181029.12287601,10082756.0,10100000.0,10083734.0,417.4319705055,10001238.0,10000000.0,10002825.0,584.6315506368,'Non-VPN'
13853681.0,-1.0,19.0,-1.0,13648027.0,0.0,6824023.0,0.0,9650599.0064882,0.2887319262,19.5615879996,19.0,13648027.0,4617893.66666667,7821000.60722391,13853662.0,13900000.0,13853662.0,0.0,13648027.0,13600000.0,13648027.0,0.0,'VPN'
59999343.0,15550.0,69.0,25460.0,117695.0,20000.1900633544,20046.5562980287,2747.8353506529,5709.6584732309,99.901093917,11089.0214247846,9.0,23977.0,10011.5706657767,5664.8224710393,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
59907097.0,4471493.0,42.0,20026145.0,889558.0,14800000.0,66604.7452513966,8967890.58496706,53219.2911109099,15.0232617681,7925.8389035276,42.0,889558.0,66637.4827586207,53759.4957072793,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
50338612.0,24146472.0,24146485.0,26192084.0,26153511.0,25200000.0,25100000.0,1446466.11687623,1419181.69461736,0.1191927978,9.6546166191,43.0,26153468.0,10100000.0,13800000.0,24146472.0,25200000.0,26192084.0,1446466.11687623,24146429.0,25100000.0,26153468.0,1419190.88700552,'VPN'
26478.0,62.0,54.0,26386.0,91.0,13224.0,72.5,18613.878881093,26.1438329248,226.6032177657,17486.2149709193,24.0,26333.0,5295.6,11760.2691316993,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
79622.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,25.1186857904,1456.8837758409,79622.0,79622.0,79622.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
58657078.0,29510.0,29495.0,1749586.0,1569280.0,551648.150943396,484769.239669422,668687.380080982,555076.144879834,3.9040471808,361.6272873327,14.0,1569280.0,257267.885964912,464488.387917363,2002510.0,2007065.0,2016268.0,2922.7976996121,1251188.0,1443225.51724138,1569280.0,112464.491750292,'VPN'
50235530.0,10038833.0,10038926.0,10039945.0,10040184.0,10000000.0,10000000.0,399.5071338537,547.8615244749,0.2388747566,12.8992368549,38725.0,10000547.0,4566866.36363636,5202085.06595026,10038833.0,10000000.0,10039945.0,399.5071338537,10000108.0,10000000.0,10000547.0,185.8150962651,'VPN'
47565268.0,63.0,2.0,45002264.0,45001190.0,3397507.78571429,2795657.88235294,12000000.0,10900000.0,0.6937835397,90.6964300086,2.0,45001031.0,1486414.625,7950280.14394238,2454552.0,23800000.0,45110557.0,30200000.0,2236974.0,23600000.0,45001031.0,30200000.0,'Non-VPN'
50498390.0,10082154.0,10081617.0,10084240.0,10084830.0,10100000.0,10100000.0,823.2178022856,1339.2557448076,0.2376313383,12.8320922707,81277.0,10002564.0,4590762.72727273,5180476.77676607,10082154.0,10100000.0,10084240.0,823.2178022856,9999956.0,10000000.0,10002564.0,1028.9766518245,'Non-VPN'
1863509.0,69.0,3523.0,1085185.0,1035480.0,113337.4375,169399.636363636,266267.980252093,298475.883590207,15.5620391423,3784.2586217722,31.0,1035380.0,66553.8928571429,195370.7639749,1452396.0,1452396.0,1452396.0,0.0,1035380.0,1035380.0,1035380.0,0.0,'Non-VPN'
45145334.0,4888213.0,4886199.0,20004831.0,20012187.0,15000000.0,15000000.0,8721546.33908302,8722828.3473215,0.1772054671,8.8602733563,268021.0,19736810.0,6449333.42857143,9205345.08196146,4888213.0,15000000.0,20004831.0,8721546.33908302,4618178.0,14700000.0,19736810.0,8720590.81932319,'VPN'
225569.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.8664665801,2132.385212507,225569.0,225569.0,225569.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
6584419.0,3.0,18.0,1446505.0,1496520.0,1774.5126684636,10357.0744849445,24264.1590168017,60427.2433402024,659.5874290503,46388.2994080419,3.0,1446505.0,1516.4484108706,22400.5454254777,6300294.0,6300294.0,6300294.0,0.0,1446505.0,1446505.0,1446505.0,0.0,'Non-VPN'
249324.0,43.0,10.0,61860.0,68614.0,35617.7142857143,23560.0,28865.0928701912,31141.0461540943,68.1843705379,26712.2298695673,10.0,55979.0,15582.75,23893.3726766789,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
45137346.0,168.0,3.0,45001155.0,45001134.0,3472073.84615385,2819346.6875,12500000.0,11200000.0,0.686792706,89.6153708284,3.0,45000748.0,1504578.2,8215120.49414718,45136960.0,45100000.0,45136960.0,0.0,45000748.0,45000000.0,45000748.0,0.0,'Non-VPN'
59969816.0,16.0,30.0,157297.0,208373.0,28299.201605288,48413.0799676898,32752.4297862916,51833.479995726,55.9948358021,5530.632276744,2.0,131621.0,17864.109621686,23170.4031993477,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
1815147.0,52.0,26.0,101406.0,101557.0,4250.6018735363,2200.8780487805,19502.5808727443,14134.0318933953,665.5108374143,605310.203526216,14.0,100663.0,1503.850041425,11743.8817625654,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
12611878.0,3.0,123.0,7361340.0,7355530.0,600485.571428572,700659.888888889,1791920.08783472,1923645.31639331,3.2509036323,863.5510111975,3.0,7350529.0,315296.95,1316153.17401576,4324949.0,5981094.0,7637239.0,2342142.72025618,4170328.0,5760428.5,7350529.0,2248741.69263602,'Non-VPN'
3044327.0,1818.0,40.0,916793.0,773233.0,263849.454545455,181235.5,282372.173556412,191757.807818613,9.5259149231,1358.5925559245,40.0,773233.0,108725.964285714,166990.998970777,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
50233186.0,10038336.0,10038562.0,10039508.0,10039252.0,10000000.0,10000000.0,465.3422933712,255.4888451577,0.238885903,12.899838764,38762.0,10000185.0,4566653.27272727,5201901.8976131,10038336.0,10000000.0,10039508.0,465.3422933712,9999487.0,9999862.6,10000185.0,263.7594548068,'VPN'
59582073.0,959259.0,958250.0,967551.0,967186.0,960386.612903226,960382.403225806,1058.4225480982,1178.3764735568,2.1147300464,296.0622064962,37943.0,929097.0,476656.584,443644.279383645,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
122516267.0,352.0,78.0,180694.0,121912524.0,93447.2857142857,15300000.0,78643.8129760044,43100000.0,0.1387570844,63.0528515858,29.0,121862136.0,7657266.6875,30500000.0,122516267.0,123000000.0,122516267.0,0.0,121862136.0,122000000.0,121862136.0,0.0,'Non-VPN'
235232.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.5022445926,425.1122296286,235232.0,235232.0,235232.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
50232711.0,10038368.0,10038366.0,10039606.0,10039698.0,10000000.0,10000000.0,499.0626714149,518.6154162767,0.2388881619,12.8999607447,38622.0,10000984.0,4566610.09090909,5202168.81604517,10038368.0,10000000.0,10039606.0,499.0626714149,9999711.0,10000000.0,10000984.0,523.1342561903,'VPN'
59118185.0,37.0,1.0,7775091.0,7775472.0,413412.867132867,321287.570652174,1068201.55757354,957201.08574833,5.5651234895,1844.1871989135,0.0,7774785.0,180238.368902439,732436.235737262,1542148.0,3686589.5625,7998276.0,1919017.08200372,1421062.0,2935773.1875,7774785.0,1642352.1336063,'Non-VPN'
0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
63.0,-1.0,63.0,-1.0,63.0,0.0,63.0,0.0,0.0,31746.0317460317,2650793.65079365,63.0,63.0,63.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
39766830.0,19652583.0,19648383.0,19953453.0,19952290.0,19800000.0,19800000.0,212747.217253246,214894.700547733,0.1508795144,7.5439757205,160794.0,19791496.0,7953366.0,10700000.0,19652583.0,19800000.0,19953453.0,212747.217253246,19486426.0,19600000.0,19791496.0,215717.065734262,'VPN'
798488.0,223.0,43.0,150350.0,145613.0,68047.3,52314.0,59834.8956630753,62540.9438388165,31.3091743395,7972.5681538107,21.0,125497.0,33270.3333333333,50307.5795207033,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
56465502.0,19.0,28.0,12595439.0,12559399.0,340822.690909091,288089.295918367,1283290.84693246,1169387.34642064,6.4287040253,2686.1002670268,7.0,12559162.0,155982.049723757,870946.094039849,1837936.0,5386746.0,14428595.0,3880174.59069971,1499348.0,4098544.5,12559162.0,3517669.76217255,'VPN'
60882877.0,5.0,2569.0,44999754.0,45056667.0,3842077.41666667,7603406.125,13000000.0,16000000.0,0.3613495466,122.8588458459,5.0,44999754.0,2899184.61904762,10200000.0,14777948.0,30400000.0,46104929.0,22200000.0,14721052.0,29900000.0,44999754.0,21400000.0,'Non-VPN'
109920783.0,68.0,85.0,109547639.0,102562.0,11000000.0,57355.0,34600000.0,52421.4654483257,0.1546568314,52.3831785296,33.0,109547639.0,6870048.9375,27400000.0,109920783.0,110000000.0,109920783.0,0.0,109547639.0,110000000.0,109547639.0,0.0,'Non-VPN'
79702.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,25.0934731876,1455.4214448822,79702.0,79702.0,79702.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
13.0,13.0,-1.0,13.0,-1.0,13.0,0.0,0.0,0.0,153846.153846154,6153846.15384615,13.0,13.0,13.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
59026430.0,64.0,57.0,58973808.0,58999609.0,14800000.0,19700000.0,29500000.0,34100000.0,0.1524740697,11.8760358707,25.0,58973808.0,7378303.75,20800000.0,59000523.0,59000000.0,59000523.0,0.0,58973808.0,59000000.0,58973808.0,0.0,'VPN'
59106629.0,40.0,23.0,7723863.0,19965960.0,391434.629139073,3431577.0,1284420.79903814,7243764.3848927,2.8254022066,262.4747894183,23.0,7194661.0,356064.030120482,1202495.91977766,1622600.0,5371692.18181818,9625133.0,3458214.28252867,1275400.0,4180635.54545455,7194661.0,2481759.84677909,'VPN'
45089497.0,45064002.0,45063928.0,45064002.0,45063928.0,45100000.0,45100000.0,0.0,0.0,0.0887124556,4.6130476905,25495.0,45038433.0,15000000.0,26000000.0,45064002.0,45100000.0,45064002.0,0.0,45038433.0,45000000.0,45038433.0,0.0,'VPN'
