@RELATION bucket_8

@ATTRIBUTE duration numeric
@ATTRIBUTE min_fiat numeric
@ATTRIBUTE min_biat numeric
@ATTRIBUTE max_fiat numeric
@ATTRIBUTE max_biat numeric
@ATTRIBUTE mean_fiat numeric
@ATTRIBUTE mean_biat numeric
@ATTRIBUTE std_fiat numeric
@ATTRIBUTE std_biat numeric
@ATTRIBUTE flowPktsPerSecond numeric
@ATTRIBUTE flowBytesPerSecond numeric
@ATTRIBUTE min_flowiat numeric
@ATTRIBUTE max_flowiat numeric
@ATTRIBUTE mean_flowiat numeric
@ATTRIBUTE std_flowiat numeric
@ATTRIBUTE min_active numeric
@ATTRIBUTE mean_active numeric
@ATTRIBUTE max_active numeric
@ATTRIBUTE std_active numeric
@ATTRIBUTE min_idle numeric
@ATTRIBUTE mean_idle numeric
@ATTRIBUTE max_idle numeric
@ATTRIBUTE std_idle numeric
@ATTRIBUTE class1 {Non-VPN,VPN}

@DATA
59998851.0,29999362.0,30003057.0,29999489.0,30003057.0,30000000.0,30000000.0,89.7969932681,0.0,0.0833349292,3.633402913,173205.0,29826284.0,15000000.0,17100000.0,29999362.0,30000000.0,29999489.0,89.7969932681,29822589.0,29800000.0,29826284.0,2612.7593651157,'VPN'
2901937.0,2901937.0,2901015.0,2901937.0,2901015.0,2901937.0,2901015.0,0.0,0.0,1.3783896756,73.054652806,49.0,2901015.0,967312.333333333,1674635.68337977,2901888.0,2901888.0,2901888.0,0.0,2901015.0,2901015.0,2901015.0,0.0,'VPN'
10998054.0,11.0,1.0,772839.0,9974398.0,152916.857142857,1821281.0,278218.647133227,4009040.50163016,1.363877646,480.5395572708,1.0,9927636.0,785575.285714286,2638938.65088083,10998054.0,11000000.0,10998054.0,0.0,9927636.0,9927636.0,9927636.0,0.0,'VPN'
284634.0,6.0,0.0,39974.0,39999.0,3925.9444444445,1387.3582887701,8989.7228589861,5351.5726389211,916.9670524252,916981.105560123,0.0,39950.0,1094.7461538462,4792.754415676,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
59867431.0,4.0,31.0,58188111.0,58251543.0,4600150.61538462,6649127.55555556,16100000.0,19400000.0,0.4008857504,113.6678138068,4.0,58188111.0,2602931.7826087,12100000.0,1407824.0,29800000.0,58251138.0,40200000.0,1382073.0,29800000.0,58188111.0,40200000.0,'VPN'
115786.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,17.2732454701,941.39187812,115786.0,115786.0,115786.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
31210755.0,15217395.0,-1.0,15993360.0,-1.0,15600000.0,0.0,548690.113462508,0.0,0.0961207122,12.0150890294,15217395.0,15993360.0,15600000.0,548690.113462508,15217395.0,15600000.0,15993360.0,548690.113462508,15217395.0,15600000.0,15993360.0,548690.113462508,'VPN'
45158863.0,21.0,8.0,45023270.0,45023162.0,2820837.9375,3223738.07142857,11300000.0,12000000.0,0.7086095148,185.0356595559,8.0,44997706.0,1456737.51612903,8080867.69503756,45133407.0,45100000.0,45133407.0,0.0,44997706.0,45000000.0,44997706.0,0.0,'Non-VPN'
247969.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.0655243196,443.6038375765,247969.0,247969.0,247969.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
2690018.0,5.0,30.0,2482051.0,2508362.0,296021.888888889,444041.833333333,821350.949439694,1011842.25117178,6.3196603145,1765.7874408275,5.0,2482051.0,168126.125,617518.787604866,2507856.0,2507856.0,2507856.0,0.0,2482051.0,2482051.0,2482051.0,0.0,'VPN'
149766.0,149766.0,-1.0,149766.0,-1.0,149766.0,0.0,0.0,0.0,13.354165832,694.4166232656,149766.0,149766.0,149766.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
