@RELATION bucket_7

@ATTRIBUTE duration numeric
@ATTRIBUTE min_fiat numeric
@ATTRIBUTE min_biat numeric
@ATTRIBUTE max_fiat numeric
@ATTRIBUTE max_biat numeric
@ATTRIBUTE mean_fiat numeric
@ATTRIBUTE mean_biat numeric
@ATTRIBUTE std_fiat numeric
@ATTRIBUTE std_biat numeric
@ATTRIBUTE flowPktsPerSecond numeric
@ATTRIBUTE flowBytesPerSecond numeric
@ATTRIBUTE min_flowiat numeric
@ATTRIBUTE max_flowiat numeric
@ATTRIBUTE mean_flowiat numeric
@ATTRIBUTE std_flowiat numeric
@ATTRIBUTE min_active numeric
@ATTRIBUTE mean_active numeric
@ATTRIBUTE max_active numeric
@ATTRIBUTE std_active numeric
@ATTRIBUTE min_idle numeric
@ATTRIBUTE mean_idle numeric
@ATTRIBUTE max_idle numeric
@ATTRIBUTE std_idle numeric
@ATTRIBUTE class1 {Non-VPN,VPN}

@DATA
50488229.0,10078486.0,10078784.0,10086163.0,10085330.0,10100000.0,10100000.0,2857.401748092,2486.3121787097,0.2376791628,12.8346747912,78840.0,10006394.0,4589839.0,5182212.73335322,10078486.0,10100000.0,10086163.0,2857.401748092,9999646.0,10000000.0,10006394.0,2546.0358501013,'Non-VPN'
55498583.0,18.0,43.0,2314966.0,2190226.0,242036.846491228,296404.449197861,369655.495673444,314146.330037617,7.5137053499,1219.9590753515,0.0,2180325.0,133410.055288462,236413.476963911,1744639.0,9602994.0,22561301.0,9265089.87497179,1004429.0,1497341.8,2180325.0,474033.00510244,'VPN'
45.0,45.0,-1.0,45.0,-1.0,45.0,0.0,0.0,0.0,44444.4444444444,1777777.77777778,45.0,45.0,45.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
3261445.0,93.0,23.0,1048278.0,888023.0,240017.153846154,194722.625,308784.560093373,219011.52543504,9.5049893529,1303.7166041433,23.0,888023.0,108714.833333333,182357.186343192,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
55370988.0,3291224.0,3291404.0,9593872.0,9592249.0,5528038.7,5537098.8,1727492.84952831,1738018.60869083,0.3973199828,96.5848758198,23785.0,9567426.0,2636713.71428571,3033383.67268725,3291224.0,5534511.7,9593872.0,1735269.34836229,3265533.0,5505193.7,9567426.0,1730238.68222063,'Non-VPN'
463339.0,6.0,182.0,144351.0,193399.0,46333.9,35952.25,47011.9267466601,65826.4702255646,43.1649397094,18578.190050913,6.0,144351.0,24386.2631578947,40008.3108690378,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
150091.0,150091.0,-1.0,150091.0,-1.0,150091.0,0.0,0.0,0.0,13.3252493487,692.9129661339,150091.0,150091.0,150091.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
59320537.0,8.0,14.0,58886109.0,58845720.0,3952965.6,4235314.42857143,15200000.0,15700000.0,0.5225846152,106.219537426,5.0,58819710.0,1977351.23333333,10700000.0,59294484.0,59300000.0,59294484.0,0.0,58819710.0,58800000.0,58819710.0,0.0,'VPN'
273362.0,919.0,31.0,129368.0,179396.0,68575.6666666667,49616.0,64499.0364566273,78378.2678441544,36.5815292542,6474.9306780021,9.0,129300.0,30373.5555555556,44916.0754842047,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
59959592.0,5.0,5.0,1318815.0,1065160.0,27934.4815506773,4838.4359410431,57443.1879770044,26501.3923035961,241.6794297066,281908.155745956,2.0,1065160.0,4137.9980676329,20536.009907079,1972106.0,1972106.0,1972106.0,0.0,1065160.0,1065160.0,1065160.0,0.0,'VPN'
10215029.0,17.0,2.0,149130.0,10007418.0,34928.2857142857,1453168.71428571,54788.9942269865,3772169.30744345,1.5663195866,363.0924591599,2.0,9970531.0,681001.933333333,2569977.93100758,10215029.0,10200000.0,10215029.0,0.0,9970531.0,9970531.0,9970531.0,0.0,'Non-VPN'
4149869.0,52448.0,-1.0,4097421.0,-1.0,2074934.5,0.0,2860227.83801632,0.0,0.722914386,28.9165754389,52448.0,4097421.0,2074934.5,2860227.83801632,4149869.0,4149869.0,4149869.0,0.0,4097421.0,4097421.0,4097421.0,0.0,'Non-VPN'
6429684.0,269.0,444.0,1052702.0,5010822.0,177365.375,797293.0,356463.454195092,1738766.3735126,2.7995154972,900.8218755385,51.0,5010761.0,378216.705882353,1220024.23250874,1153581.0,3214842.0,5276103.0,2915063.26179056,1052647.0,3031704.0,5010761.0,2798809.25010923,'Non-VPN'
59995938.0,53.0,33.0,27393.0,27174.0,19126.5111607143,19126.3316326531,3732.3667020965,3922.1356427376,104.5737463093,12291.7988214469,7.0,21405.0,9564.1539933046,7182.1931815235,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
569892.0,265011.0,35.0,304881.0,265004.0,284946.0,132519.5,28192.3473481723,187361.37670155,10.5283106273,1286.2086149657,15.0,304838.0,113978.4,156664.580178642,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
59979567.0,19992786.0,43.0,20009927.0,10985137.0,20000000.0,43369.1735357918,12120.5172950662,297420.482499794,23.1245417294,1321.1665899489,43.0,10985137.0,43275.3008658009,297099.497114266,19340205.0,19300000.0,19340205.0,0.0,10985137.0,11000000.0,10985137.0,0.0,'Non-VPN'
64179520.0,1862.0,82.0,148715.0,63281927.0,99736.4444444444,5822241.63636364,60511.3647933409,19100000.0,0.3427884783,198.0382527012,35.0,63281892.0,3056167.61904762,13800000.0,64179520.0,64200000.0,64179520.0,0.0,63281892.0,63300000.0,63281892.0,0.0,'Non-VPN'
59064435.0,13.0,19.0,58647254.0,58647281.0,3937629.0,3933315.6,15100000.0,15100000.0,0.541781192,156.3038738964,11.0,58621787.0,1905304.35483871,10500000.0,59000262.0,59000000.0,59000262.0,0.0,58621787.0,58600000.0,58621787.0,0.0,'VPN'
46544800.0,-1.0,46544489.0,-1.0,46544489.0,0.0,46500000.0,0.0,0.0,0.0644540314,12.3536893488,311.0,46544489.0,23300000.0,32900000.0,46544800.0,46500000.0,46544800.0,0.0,46544489.0,46500000.0,46544489.0,0.0,'Non-VPN'
67.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,29850.7462686567,1194029.85074627,67.0,67.0,67.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
43070077.0,28.0,4.0,26996061.0,26953635.0,3909542.36363636,2265499.42105263,8578650.09921042,6679197.85659023,0.7429752215,98.5835247056,4.0,26927691.0,1389357.32258065,5286738.05216384,2958735.0,14300000.0,27041343.0,12100000.0,2847483.0,14200000.0,26927691.0,12100000.0,'Non-VPN'
2442271.0,76.0,1.0,1294185.0,1318113.0,110909.818181818,62071.6153846154,282141.260329971,235513.095160234,25.7956631348,20837.9823533097,1.0,1294185.0,39391.4677419355,173023.599235197,1941409.0,1941409.0,1941409.0,0.0,1294185.0,1294185.0,1294185.0,0.0,'Non-VPN'
58944645.0,100011.0,-1.0,1652561.0,-1.0,1071720.81818182,0.0,643630.509350052,0.0,0.9500438929,45.6021068581,100011.0,1652561.0,1071720.81818182,643630.509350052,1599706.0,1901440.16129032,3104397.0,598905.551446392,1599706.0,1610646.61290323,1652561.0,20119.5594885133,'Non-VPN'
78364.0,63.0,3.0,75122.0,37937.0,8707.1111111111,9641.5,24910.3476488409,17174.9696651843,242.4582716554,45722.5256495329,2.0,37937.0,4353.5555555556,12047.7288449011,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
253796.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,7.8803448439,445.2394836798,253796.0,253796.0,253796.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
54578019.0,29.0,197.0,24949861.0,24911742.0,681699.6375,1137040.47916667,3164986.92258169,4033107.2191268,2.3819112966,227.6923975566,27.0,24911715.0,423085.418604651,2502945.52734109,12317761.0,17400000.0,27323543.0,8608344.9979374,9982610.0,15000000.0,24911715.0,8568939.48942971,'VPN'
1109299.0,49.0,25.0,101881.0,102015.0,2829.6428571429,1293.431322208,15775.3591261037,10731.9681866599,1057.4245537046,988071.746210895,14.0,101716.0,946.5008532423,9187.7432597271,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
4340373.0,26.0,59.0,4204689.0,59.0,1085093.25,59.0,2080644.00695504,0.0,1.6127646172,120.2661614566,20.0,4204689.0,723395.5,1706289.58219175,4337081.0,4337081.0,4337081.0,0.0,4204689.0,4204689.0,4204689.0,0.0,'VPN'
186729.0,962.0,59.0,74655.0,95423.0,40632.0,32315.6,37169.624944301,45305.4448388933,53.5535455125,10089.4879745514,21.0,64833.0,20747.6666666667,26269.6510040579,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
59107793.0,45212004.0,62.0,45212004.0,45223723.0,45200000.0,19600000.0,0.0,23200000.0,0.1015094575,6.3443410922,62.0,44996484.0,11800000.0,19400000.0,13895727.0,29600000.0,45212004.0,22100000.0,13668488.0,29300000.0,44996484.0,22200000.0,'VPN'
54653023.0,49.0,19.0,19975465.0,12647065.0,1926447.0,738545.459459459,4866792.36194135,2144721.23014606,1.8480222036,694.2525393335,19.0,12647065.0,546530.23,1857823.04957422,1139963.0,5326874.9,12779565.0,3748442.85694906,1139905.0,4768155.6,12647065.0,3960348.99847643,'VPN'
240.0,240.0,-1.0,240.0,-1.0,240.0,0.0,0.0,0.0,8333.3333333333,462500.0,240.0,240.0,240.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
30031168.0,251296.0,2130361.0,27624501.0,27875210.0,7501448.0,15000000.0,13400000.0,18200000.0,0.2663899053,57.8066094532,25376.0,27624501.0,4290166.85714286,10300000.0,2128266.0,14900000.0,27649877.0,18000000.0,1876970.0,14800000.0,27624501.0,18200000.0,'VPN'
73358.0,16085.0,2.0,29172.0,44652.0,24452.6666666667,14919.3333333333,7266.3707470328,25749.2951521655,109.0542272145,96540.2546416205,2.0,26661.0,10479.7142857143,12211.1632972223,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
993603.0,131653.0,1769.0,290865.0,296411.0,188106.75,141943.285714286,71326.4490254725,111711.076308804,13.0836964059,897.7428610823,10.0,282578.0,82800.25,100550.552813114,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
55096781.0,49972.0,32999.0,18148371.0,18532131.0,2119085.53846154,2038774.18518518,4293611.36757676,4337390.66381559,0.9982434364,403.3266480668,31.0,18148371.0,1020310.75925926,3114154.56286373,1435559.0,5485050.3,19025426.0,6124991.67403301,1039161.0,4748487.2,18148371.0,6163158.24560659,'Non-VPN'
35436.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,56.4397787561,5982.6165481431,35436.0,35436.0,35436.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
240.0,61.0,-1.0,179.0,-1.0,120.0,0.0,83.4326075345,0.0,12500.0,1070833.33333333,61.0,179.0,120.0,83.4326075345,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
111.0,111.0,-1.0,111.0,-1.0,111.0,0.0,0.0,0.0,18018.018018018,720720.720720721,111.0,111.0,111.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
257050.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,7.7805874344,435.7128963237,257050.0,257050.0,257050.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
50494649.0,10081134.0,10081675.0,10084588.0,10084070.0,10100000.0,10100000.0,1289.4289627581,1119.1106960438,0.2376489438,12.8330429626,80314.0,10002186.0,4590422.63636364,5180565.51591462,10081134.0,10100000.0,10084588.0,1289.4289627581,10000820.0,10000000.0,10002186.0,517.3939021674,'Non-VPN'
58653243.0,15.0,33.0,58364220.0,58324603.0,3908478.2,4187635.14285714,15100000.0,15600000.0,0.5285300252,104.4614020746,10.0,58298620.0,1955108.1,10600000.0,58627173.0,58600000.0,58627173.0,0.0,58298620.0,58300000.0,58298620.0,0.0,'VPN'
59931739.0,32.0,5.0,189568.0,176393.0,46671.3546375682,16180.2751079914,39703.9358649223,30661.4542172165,83.2447061147,19354.0187445587,5.0,117313.0,12015.1842421812,19971.6696875554,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
113836.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,17.5691345444,1994.0967707931,113836.0,113836.0,113836.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
3824.0,26.0,-1.0,3798.0,-1.0,1912.0,0.0,2667.2065911736,0.0,784.5188284519,48901.6736401674,26.0,3798.0,1912.0,2667.2065911736,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'VPN'
58859670.0,9.0,111.0,1921840.0,2000819.0,439251.268656716,514741.543859649,502260.095360924,613948.541279174,4.2473904458,1223.4863022508,9.0,1921840.0,236384.21686747,412599.986326205,2001274.0,2092149.92857143,4003269.0,386286.357243051,1026436.0,1342793.78571429,1921840.0,163024.948545797,'Non-VPN'
