@RELATION bucket_10

@ATTRIBUTE duration numeric
@ATTRIBUTE total_fiat numeric
@ATTRIBUTE total_biat numeric
@ATTRIBUTE min_fiat numeric
@ATTRIBUTE min_biat numeric
@ATTRIBUTE max_fiat numeric
@ATTRIBUTE max_biat numeric
@ATTRIBUTE mean_fiat numeric
@ATTRIBUTE mean_biat numeric
@ATTRIBUTE flowPktsPerSecond numeric
@ATTRIBUTE flowBytesPerSecond numeric
@ATTRIBUTE min_flowiat numeric
@ATTRIBUTE max_flowiat numeric
@ATTRIBUTE mean_flowiat numeric
@ATTRIBUTE std_flowiat numeric
@ATTRIBUTE min_active numeric
@ATTRIBUTE mean_active numeric
@ATTRIBUTE max_active numeric
@ATTRIBUTE std_active numeric
@ATTRIBUTE min_idle numeric
@ATTRIBUTE mean_idle numeric
@ATTRIBUTE max_idle numeric
@ATTRIBUTE std_idle numeric
@ATTRIBUTE class1 {Non-VPN,VPN}

@DATA
40829414.0,57.0,126939.0,10147951.0,10147331.0,6804902.33333333,8140463.4,5173525.92399277,4479697.58858643,0.0,17.3159477626,11.0,10017634.0,3402451.16666667,4884366.00920725,10139986.0,10100000.0,10147951.0,3251.9020972346,10012079.0,10000000.0,10017634.0,2486.1309297785,'Non-VPN'
261.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1842911.87739464,261.0,261.0,261.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119045086.0,31.0,4.0,9487200.0,9488752.0,452447.098859316,251041.143459916,1535407.80873637,1157891.74547128,132.0,1012.095534964,4.0,9462113.0,161307.704607046,932186.82349735,1403258.0,6155699.68421053,10877639.0,3255682.87937881,1352241.0,5236923.63157895,9462113.0,2693964.76065707,'Non-VPN'
0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
76.0,76.0,-1.0,76.0,-1.0,76.0,0.0,0.0,0.0,0.0,1052631.57894737,76.0,76.0,76.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119998671.0,116.0,2.0,39217.0,28613.0,19142.6565092533,19150.6375099761,4656.2952698913,3462.6502817387,0.0,12168.4014317125,1.0,28613.0,9573.852800383,6232.4961017025,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
58858201.0,4.0,3.0,58625987.0,58585791.0,3922177.0,4202332.5,15100000.0,15700000.0,8.0,104.8112224837,2.0,58560513.0,1961940.03333333,10700000.0,58832655.0,58800000.0,58832655.0,0.0,58560513.0,58600000.0,58560513.0,0.0,'Non-VPN'
567691.0,7.0,0.0,32330.0,28618.0,1513.756684492,464.8457583548,3978.3725193985,2129.7658902333,1.0,2884430.08608556,0.0,28608.0,368.1523994812,1958.7941648534,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
13941814.0,13612386.0,13636774.0,13612386.0,13636774.0,13600000.0,13600000.0,0.0,0.0,0.0,58.2420623313,305040.0,13307346.0,4647271.33333333,7499854.57311119,13612386.0,13600000.0,13612386.0,0.0,13307346.0,13300000.0,13307346.0,0.0,'Non-VPN'
189430.0,57.0,18.0,26743.0,90638.0,17710.8571428571,18151.5555555556,11851.3507940174,31452.9071653604,3.0,30011.0858892467,17.0,65454.0,11142.9411764706,17903.079790816,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
63960030.0,63959771.0,63959774.0,63959771.0,63959774.0,64000000.0,64000000.0,0.0,0.0,0.0,14.0087489015,256.0,63959515.0,21300000.0,36900000.0,63959771.0,64000000.0,63959771.0,0.0,63959515.0,64000000.0,63959515.0,0.0,'Non-VPN'
60439319.0,5.0,7769.0,45013067.0,45073375.0,4558749.9,8626033.71428571,14200000.0,17000000.0,4.0,221.2136109608,5.0,45013067.0,3357739.94444444,11000000.0,14851820.0,30200000.0,45587499.0,21700000.0,14791546.0,29900000.0,45013067.0,21400000.0,'Non-VPN'
164369.0,161.0,2.0,51656.0,29414.0,16436.9,9280.0,18389.298004546,13711.1376525536,0.0,100085.782598909,2.0,27123.0,7146.4782608696,11581.3145994649,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
2121714.0,3.0,1.0,1800195.0,1832633.0,62403.3529411765,139277.133333333,307408.845373062,468806.616774119,7.0,19789.6606234394,1.0,1800195.0,42434.28,253972.052771161,2088506.0,2088506.0,2088506.0,0.0,1800195.0,1800195.0,1800195.0,0.0,'Non-VPN'
108226605.0,458310.0,678751.0,107548203.0,678751.0,54000000.0,678751.0,75700000.0,0.0,0.0,9.3784702939,349.0,107547854.0,27100000.0,53700000.0,107547854.0,108000000.0,107547854.0,0.0,107547854.0,108000000.0,107547854.0,0.0,'Non-VPN'
339712.0,140236.0,339712.0,140236.0,339712.0,140236.0,339712.0,0.0,0.0,1.0,624.0580256217,51.0,199425.0,113237.333333333,102392.353082803,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
2906468.0,2906468.0,-1.0,2906468.0,-1.0,2906468.0,0.0,0.0,0.0,0.0,35.7822621821,2906468.0,2906468.0,2906468.0,0.0,2906468.0,2906468.0,2906468.0,0.0,2906468.0,2906468.0,2906468.0,0.0,'Non-VPN'
247.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1947368.42105263,247.0,247.0,247.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119959395.0,1.0,2.0,9547961.0,9547893.0,491532.352459016,365729.862804878,1582406.38395771,1380068.4751946,170.0,1120.087342888,1.0,9522846.0,209353.219895288,1054284.44525252,1332597.0,5711146.80952381,10038449.0,2344783.63201883,1200557.0,5064967.71428571,9522846.0,2434612.74098056,'Non-VPN'
119267063.0,959310.0,959095.0,978157.0,978458.0,961824.129032258,961826.483870968,1846.1165853298,1975.7194839887,0.0,234.767246679,471.0,977484.0,478984.18875502,481049.635598373,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
1533718.0,117.0,1.0,1158678.0,1246867.0,240928.333333333,240903.833333333,451445.810718924,495224.438517292,3.0,4762.2835488662,1.0,1158678.0,117978.307692308,315447.668230639,1445570.0,1445570.0,1445570.0,0.0,1158678.0,1158678.0,1158678.0,0.0,'Non-VPN'
90321071.0,15.0,24.0,45107975.0,45107966.0,4752400.05263158,6019668.8,14200000.0,15900000.0,9.0,47.6300818001,6.0,45082496.0,2580602.02857143,10600000.0,45107975.0,45100000.0,45187626.0,56321.7622194121,44997285.0,45000000.0,45082496.0,60253.2759233886,'Non-VPN'
93911758.0,7.0,195.0,45087907.0,45087376.0,6706188.14285714,8535113.54545454,16300000.0,18100000.0,4.0,126.9915530705,7.0,45062252.0,3611990.69230769,12200000.0,3711305.0,31300000.0,45087907.0,23900000.0,3520647.0,31200000.0,45062252.0,24000000.0,'Non-VPN'
114882556.0,3184.0,57674.0,114825008.0,114777749.0,57400000.0,57400000.0,81200000.0,81100000.0,1.0,2.4111580526,126.0,114777749.0,23000000.0,51300000.0,114835423.0,115000000.0,114835423.0,0.0,114777749.0,115000000.0,114777749.0,0.0,'Non-VPN'
119806954.0,5.0,0.0,19639336.0,19825067.0,826254.855172414,578121.265700483,2515559.01250277,2155579.37392699,69.0,1153.3971558946,0.0,19639336.0,339396.470254957,1653529.17147619,2008477.0,6036367.05263158,19986434.0,4979777.94290501,1527761.0,5346101.05263158,19639336.0,5029558.2201546,'Non-VPN'
119951347.0,51.0,15.0,47691.0,119862279.0,16248.3333333333,20000000.0,27234.3081577875,48900000.0,2.0,10.3958815902,15.0,119836587.0,12000000.0,37900000.0,119836587.0,120000000.0,119836587.0,0.0,119836587.0,120000000.0,119836587.0,0.0,'Non-VPN'
119997615.0,57.0,1.0,9896170.0,9896136.0,444433.651851852,347816.530434783,1244352.45015865,1115649.64849608,224.0,1648.1910911313,1.0,9895865.0,194801.323051948,851098.191178812,1992243.0,4707962.54166667,11008301.0,2589583.48055183,1842716.0,3630392.95833333,9895865.0,2380477.3276245,'Non-VPN'
14449542.0,50.0,51.0,14261486.0,51981.0,1605504.66666667,17339.6666666667,4746095.70633635,24638.7919360237,2.0,384.5796634938,4.0,14261486.0,903096.375,3562289.37202622,14449542.0,14400000.0,14449542.0,0.0,14261486.0,14300000.0,14261486.0,0.0,'Non-VPN'
1181946.0,62.0,24.0,100228.0,105512.0,2530.9336188437,1161.3047722343,14766.2485090127,9942.633132711,2.0,1097389.39003982,13.0,100192.0,850.3208633094,8491.0228561224,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
298.0,298.0,-1.0,298.0,-1.0,298.0,0.0,0.0,0.0,0.0,268456.375838926,298.0,298.0,298.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
116332455.0,9.0,2.0,17584705.0,17516392.0,535977.00921659,390291.55033557,2202008.76295526,1887366.43940334,126.0,775.4929611002,2.0,17516392.0,225450.494186046,1443749.01757453,2506330.0,8301453.92857143,19701252.0,5826915.47166777,2462907.0,7437646.78571429,17516392.0,4961173.10652441,'Non-VPN'
1210.0,78.0,-1.0,1132.0,-1.0,605.0,0.0,745.289876491,0.0,1.0,124793.388429752,78.0,1132.0,605.0,745.289876491,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
68814824.0,1460899.0,1100872.0,67353925.0,67313890.0,34400000.0,34200000.0,46600000.0,46800000.0,0.0,15.7088245986,135.0,66953998.0,13800000.0,29700000.0,1460764.0,34400000.0,67353925.0,46600000.0,1100872.0,34000000.0,66953998.0,46600000.0,'Non-VPN'
174.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2764367.81609195,174.0,174.0,174.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
5768.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,83391.1234396671,5768.0,5768.0,5768.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
232727.0,1131.0,135.0,100325.0,101407.0,50728.0,44154.0,70140.7500458899,51916.8427632112,1.0,3557.8166693164,60.0,100265.0,38787.8333333333,49044.241614757,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119999000.0,105.0,5863.0,33628483.0,26655.0,27733.3148404993,19999.8333333333,511015.880942219,3438.0800942064,0.0,9553.4796123301,20.0,26655.0,11619.9283431781,6203.2577454118,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
15287871.0,211.0,2.0,45678.0,15089555.0,19835.9,1693946.11111111,20879.9091683316,5023410.16101134,3.0,470.2420631362,2.0,15089512.0,764393.55,3371827.68074049,15287871.0,15300000.0,15287871.0,0.0,15089512.0,15100000.0,15089512.0,0.0,'Non-VPN'
281.0,281.0,-1.0,281.0,-1.0,281.0,0.0,0.0,0.0,0.0,284697.508896797,281.0,281.0,281.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
119995941.0,11875.0,5616.0,28649.0,25765.0,19999.8251375229,20001.0893482247,2781.6343569312,3154.2843327347,0.0,11100.3754702003,7.0,23443.0,10000.4951245937,5477.4639379678,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
2101197.0,64.0,24.0,100013.0,189495.0,5279.3894472362,2529.8007614213,16963.1493949251,12972.0668868652,2.0,527979.527859596,13.0,99984.0,1770.1743892165,10102.4200309733,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
90227570.0,136.0,7.0,45056017.0,45056492.0,6442999.85714286,6938617.07692308,16400000.0,16900000.0,8.0,37.6714124075,7.0,45030920.0,3222413.21428571,11800000.0,45056017.0,45100000.0,45145981.0,63614.1544548067,45010433.0,45000000.0,45030920.0,14486.4965916539,'Non-VPN'
110943165.0,3.0,15.0,19873681.0,19916147.0,450988.422764228,645015.988372093,1988872.52910601,2328431.2648602,174.0,1150.9496777021,3.0,19873646.0,264780.823389022,1521232.32242458,2170573.0,6924995.375,19873721.0,4576562.77965929,1591695.0,6365887.625,19873646.0,4807300.71728383,'Non-VPN'
2442271.0,76.0,1.0,1294185.0,1318113.0,110909.818181818,62071.6153846154,282141.260329971,235513.095160234,4.0,20837.9823533097,1.0,1294185.0,39391.4677419355,173023.599235197,1941409.0,1941409.0,1941409.0,0.0,1294185.0,1294185.0,1294185.0,0.0,'Non-VPN'
7788899.0,7372385.0,6684262.0,7372385.0,6684262.0,7372385.0,6684262.0,0.0,0.0,0.0,103.4806074645,416514.0,6267748.0,2596299.66666667,3198128.82230123,1104637.0,3686192.5,6267748.0,3650870.80011872,1104637.0,3686192.5,6267748.0,3650870.80011872,'Non-VPN'
117573244.0,20818.0,58546867.0,58981990.0,59003111.0,23500000.0,58800000.0,32200000.0,322613.226274125,3.0,7.5017067659,35.0,58981990.0,14700000.0,27200000.0,58549334.0,58800000.0,59002808.0,320654.540490229,58526054.0,58800000.0,58981990.0,322395.437385519,'Non-VPN'
64029768.0,64029532.0,64029467.0,64029532.0,64029467.0,64000000.0,64000000.0,0.0,0.0,0.0,13.9934912774,236.0,64029231.0,21300000.0,37000000.0,64029532.0,64000000.0,64029532.0,0.0,64029231.0,64000000.0,64029231.0,0.0,'Non-VPN'
119993996.0,2.0,10.0,81335.0,211175.0,17668.4051546392,47127.6722986248,6623.8392140089,27474.5947046759,0.0,12001.4838075732,2.0,56221.0,12852.8273350471,7459.3134631319,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
162875.0,305.0,3.0,51221.0,28669.0,23267.8571428571,18283.3333333333,17822.0105480889,14176.3894721705,0.0,51831.1588641596,3.0,27332.0,11633.9285714286,12991.8474789994,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,'Non-VPN'
